electrode1,electrode2,electrode3,electrode4,electrode5,electrode6,electrode7,electrode8,electrode9,electrode10,electrode11,electrode12,electrode13,electrode14,electrode15,electrode16,electrode17,electrode18,electrode19,electrode20,electrode21
-20.516,0.38958,2.6675,-3.9676,-45.558,9.0954,-0.97984,3.4426,-2.5627,-2.396,2.1552,2.4336,9.8266,2.6442,-0.81977,1.5081,-1.8829,0.86386,-0.073661,0.82625,-3.1953
-17.206,2.5907,4.6505,-3.5042,-42.864,10.853,-0.911,3.5686,-4.1032,-2.5659,-0.4314,2.1739,7.6623,1.8561,-2.0504,-2.1177,-5.7853,-1.644,-0.044913,0.81167,-3.9949
-15.953,2.9469,5.4762,-3.417,-40.829,11.774,-1.5864,2.4519,-4.1251,-2.3771,-2.3821,1.4809,6.7014,1.8544,-3.7298,-3.7214,-7.9521,-1.6326,-0.47947,0.96908,-4.081
-17.991,0.86112,3.952,-3.9756,-40.788,10.76,-3.7402,-0.36343,-3.0906,-2.2065,-3.0467,-0.013435,6.6351,2.8596,-6.2203,-2.9772,-8.339,0.45211,-0.92051,1.5194,-3.5481
-23.117,-3.1117,0.11218,-5.3731,-43.089,7.207,-7.1765,-4.8166,-1.9205,-2.2329,-2.3096,-2.0111,6.906,4.4545,-9.3747,-0.39169,-7.4285,3.3277,-1.0882,2.5168,-2.7493
-29.802,-7.6446,-4.5753,-7.6667,-46.758,1.4504,-10.677,-10.149,-1.501,-2.3447,-0.80183,-3.8463,7.1114,5.6534,-12.577,2.7023,-5.9077,5.6325,-1.4925,3.351,-2.1838
-35.933,-11.437,-7.891,-10.626,-49.897,-5.2045,-12.527,-15.054,-2.2525,-2.2083,0.3367,-5.1166,7.1719,5.516,-15.124,4.4932,-4.3296,6.6917,-3.2372,2.8727,-2.2083
-39.734,-13.819,-8.0244,-13.655,-50.729,-11.049,-11.436,-18.133,-3.9862,-1.496,0.051074,-6.0568,7.3087,3.8257,-16.594,3.4455,-2.8955,6.8432,-7.1024,0.13777,-2.7723
-40.469,-14.842,-4.5278,-15.992,-48.687,-14.849,-7.3518,-18.52,-6.1218,-0.17633,-2.1008,-7.2864,7.9144,1.1975,-16.989,-0.87749,-1.4942,7.0629,-12.733,-4.8126,-3.4389
-38.606,-14.907,1.433,-17.113,-44.798,-16.378,-1.7154,-16.395,-8.0818,1.3507,-5.7916,-9.0852,9.3066,-1.4408,-16.7,-7.4438,-0.0038163,8.0925,-18.607,-10.667,-3.7076
-35.326,-14.31,7.6112,-16.969,-41.023,-16.174,3.0545,-13.082,-9.5429,2.4369,-10.12,-10.829,11.399,-3.428,-16.33,-14.121,1.3666,9.7202,-22.747,-15.23,-3.3658
-31.749,-13.073,11.697,-15.857,-39.031,-14.843,4.6752,-10.442,-10.398,2.6013,-13.98,-11.211,13.528,-4.5017,-16.396,-18.622,2.0237,10.834,-23.655,-16.365,-2.5855
-28.461,-11.194,12.312,-14.096,-39.318,-12.655,2.1758,-9.8393,-10.584,1.8656,-16.443,-9.2293,14.703,-4.5736,-17.04,-19.508,1.3644,10.251,-20.971,-13.141,-1.7447
-25.657,-8.999,9.4862,-11.894,-41.269,-9.7907,-3.5697,-11.416,-10.026,0.7212,-17.009,-5.1793,14.175,-3.5905,-17.985,-16.695,-0.66513,7.6521,-15.598,-6.5067,-1.1756
-23.628,-7.1836,4.384,-9.4625,-43.972,-6.8042,-10.361,-14.323,-8.7332,-0.27294,-15.64,-0.73064,11.921,-1.6761,-18.808,-11.293,-3.3111,3.8622,-9.2975,1.0579,-1.0241
-23.019,-6.4764,-1.4685,-7.1992,-46.958,-4.6407,-15.951,-17.613,-6.9027,-0.93661,-12.654,2.0578,8.6282,0.69398,-19.295,-5.0323,-5.3796,0.2858,-3.9526,6.8285,-1.2495
-24.54,-7.2617,-6.8858,-5.6691,-50.274,-4.1105,-19.203,-20.858,-4.8876,-1.5623,-8.6649,2.0278,5.2372,2.8,-19.579,0.33121,-6.0596,-2.0468,-0.8746,9.1829,-1.7128
-28.28,-9.4672,-11.233,-5.397,-54.008,-5.3454,-20.377,-23.976,-3.0964,-2.5498,-4.6017,-0.46343,2.4474,4.0547,-19.991,3.4471,-5.5956,-3.1411,-0.42227,8.1297,-2.3043
-33.225,-12.658,-14.201,-6.6101,-57.874,-7.7658,-20.485,-26.67,-1.9103,-3.8926,-1.5829,-3.9581,0.50546,4.3327,-20.793,3.7043,-5.2303,-3.987,-2.0336,4.8576,-3.0416
-37.504,-16.139,-15.563,-9.0781,-61.241,-10.525,-20.362,-28.279,-1.6127,-5.007,-0.51271,-6.8894,-0.71465,3.9636,-21.977,1.4196,-6.3754,-5.8046,-4.6041,0.84367,-4.0506
-39.376,-19.044,-15.187,-12.109,-63.496,-12.964,-20.167,-28.2,-2.2834,-5.1334,-1.5783,-8.3983,-1.5133,3.3965,-23.239,-2.294,-9.5863,-9.0165,-7.0558,-2.8452,-5.4216
-38.249,-20.566,-13.227,-14.716,-64.373,-14.71,-19.476,-26.384,-3.6936,-4.0206,-4.0348,-8.5216,-2.1576,2.8418,-24.172,-6.008,-14.094,-12.658,-8.8321,-5.7818,-7.065
-34.93,-20.294,-10.162,-15.924,-64.023,-15.491,-17.714,-23.334,-5.3145,-2.2721,-6.4827,-7.799,-2.682,2.2243,-24.599,-8.5379,-18.229,-14.789,-10.007,-8.0052,-8.6928
-30.907,-18.435,-6.5906,-15.148,-62.857,-14.989,-14.501,-19.661,-6.504,-0.9631,-7.5092,-6.6871,-2.7811,1.4655,-24.799,-9.2777,-20.416,-13.784,-10.934,-9.6752,-9.9233
-27.344,-15.721,-2.9758,-12.474,-61.324,-12.96,-9.8566,-15.697,-6.8162,-0.80454,-6.3778,-5.231,-1.9614,0.72745,-25.354,-8.2948,-20.104,-9.611,-11.768,-10.829,-10.428
-24.617,-13.09,0.40871,-8.7139,-59.804,-9.5593,-4.3151,-11.573,-6.2755,-1.6036,-3.4407,-3.223,0.027556,0.25275,-26.689,-6.3338,-18.041,-4.0505,-12.349,-11.411,-10.075
-22.647,-11.356,3.3261,-5.1289,-58.608,-5.5551,1.0898,-7.6361,-5.4168,-2.4977,-0.016843,-0.67208,2.7938,-0.05963,-28.683,-4.6868,-15.77,0.39897,-12.539,-11.486,-9.0132
-21.484,-11.009,5.4829,-2.8954,-57.94,-2.1412,5.168,-4.6648,-4.9608,-2.6832,2.3086,1.8857,5.3591,-0.77083,-30.67,-4.7086,-14.627,2.157,-12.568,-11.328,-7.5978
-21.468,-12.106,6.6438,-2.5411,-57.741,-0.36302,7.1826,-3.5204,-5.2584,-1.9431,2.6063,3.5582,6.7357,-2.3876,-31.822,-7.0354,-14.902,1.5098,-12.921,-11.238,-6.1346
-22.836,-14.219,6.7845,-3.6872,-57.655,-0.54936,7.229,-4.5047,-5.9334,-0.60537,1.0888,3.5868,6.5613,-4.671,-31.612,-11.075,-15.789,0.17591,-13.843,-11.282,-4.6861
-25.284,-16.581,6.0301,-5.3183,-57.339,-2.2111,5.9375,-7.0889,-6.1325,0.83719,-1.2611,1.7043,5.2309,-6.5968,-30.066,-15.34,-16.191,-0.11078,-15.04,-11.284,-3.201
-28.013,-18.49,4.4368,-6.4587,-56.957,-4.4959,3.7642,-10.327,-5.2831,2.0215,-3.5974,-1.8454,3.4679,-7.1824,-27.703,-18.452,-15.653,1.1748,-15.953,-11.101,-1.8335
-30.222,-19.741,1.9737,-6.7808,-57.297,-6.7754,0.71114,-13.52,-3.6859,2.7706,-5.7909,-6.4061,1.842,-6.3948,-25.201,-19.931,-14.558,3.2803,-16.276,-10.789,-0.97825
-31.582,-20.64,-1.1279,-6.676,-59.211,-8.8282,-3.0987,-16.427,-2.3197,3.0408,-8.1321,-10.914,0.70098,-5.1587,-23.015,-20.077,-13.435,5.1559,-16.114,-10.43,-0.84127
-32.256,-21.477,-4.0168,-6.7475,-62.784,-10.516,-6.6461,-18.871,-1.9841,2.8856,-10.541,-13.983,0.3964,-4.4191,-21.266,-19.235,-12.228,6.4287,-15.634,-9.8482,-1.0551
-32.523,-21.916,-5.4103,-7.1958,-67.022,-11.39,-8.1409,-20.341,-2.6146,2.4108,-12.216,-14.393,1.2666,-4.2613,-20.017,-17.372,-10.457,7.4274,-14.756,-8.6969,-0.96875
-32.377,-21.022,-4.4038,-7.6431,-70.377,-10.772,-6.256,-20.197,-3.4554,1.6646,-12.188,-11.888,3.1643,-4.0272,-19.678,-14.484,-8.1661,8.3519,-13.366,-6.9968,-0.48591
-31.463,-18.063,-1.2821,-7.5166,-71.713,-8.3379,-1.3784,-18.38,-3.892,0.53159,-10.268,-7.6645,5.0276,-3.2691,-21.017,-11.306,-6.5712,8.563,-11.87,-5.5578,-0.5438
-29.483,-13.453,2.4349,-6.5949,-70.928,-4.6906,4.4169,-15.818,-4.0607,-1.1874,-7.4535,-3.9837,5.2118,-2.482,-24.595,-9.3836,-7.4482,6.8157,-11.371,-5.7072,-2.5383
-26.732,-8.8633,4.8589,-5.2047,-68.811,-1.2707,8.763,-13.974,-4.6012,-3.4576,-5.3462,-2.9937,2.6213,-2.804,-30.022,-10.186,-11.634,2.2924,-13.072,-8.3766,-7.0577
-24.234,-6.2531,4.8909,-3.9223,-66.363,0.45633,10.537,-13.846,-5.8198,-5.7149,-5.0802,-5.5212,-2.2502,-4.9191,-35.756,-13.933,-17.991,-4.4828,-17.3,-13.278,-13.059
-23.152,-6.5579,2.8176,-3.1108,-64.219,-0.072837,10.247,-15.341,-7.1482,-7.0013,-6.6225,-10.65,-7.3936,-8.1694,-39.749,-19.151,-23.874,-11.671,-22.991,-18.888,-18.284
-23.851,-9.1284,-0.038565,-2.743,-62.607,-2.2438,9.1391,-17.544,-7.4805,-6.6043,-8.9737,-16.346,-10.557,-10.733,-40.555,-23.444,-26.822,-17.088,-28.164,-23.296,-20.65
-25.483,-12.315,-2.2906,-2.6173,-61.667,-4.805,8.0183,-19.551,-6.0985,-4.6973,-11.021,-20.641,-10.689,-10.84,-38.073,-24.951,-26.109,-19.369,-31.051,-25.253,-19.528
-26.538,-14.585,-3.3457,-2.6438,-61.621,-6.6621,6.8344,-21.03,-3.3323,-2.325,-12.294,-22.543,-8.3812,-8.1151,-33.444,-23.438,-23,-18.48,-31.036,-24.676,-15.988
-25.919,-15.235,-3.5699,-2.8506,-62.516,-7.2619,5.2135,-22.079,-0.38223,-0.64234,-13.03,-22.145,-5.0817,-3.9391,-28.273,-20.244,-19.631,-15.39,-28.749,-22.345,-11.946
-23.591,-14.347,-3.751,-3.1426,-63.866,-6.4699,3.2691,-22.658,1.51,-0.060725,-13.579,-20.049,-1.9074,-0.47843,-23.83,-17.204,-17.54,-11.335,-25.397,-19.184,-8.9764
-20.375,-12.356,-4.366,-3.1724,-64.682,-4.3625,1.8889,-22.313,1.8628,-0.055035,-13.776,-16.755,0.91927,0.8617,-20.705,-15.383,-16.912,-7.2882,-21.99,-15.744,-7.6166
-17.245,-9.7508,-5.2139,-2.543,-64.011,-1.2492,2.2446,-20.546,1.1825,0.26576,-12.868,-12.511,3.7298,0.32025,-18.911,-14.516,-16.888,-3.8177,-19.027,-12.231,-7.4675
-14.796,-7.0606,-5.5811,-1.1566,-61.576,2.2324,4.9361,-17.472,0.55195,1.404,-10.086,-7.6431,6.7091,-0.6404,-18.13,-13.438,-16.423,-1.1394,-16.653,-8.8687,-7.7376
-13.132,-4.8834,-4.7193,0.66208,-57.988,5.2661,9.4508,-14.058,0.91893,3.1528,-5.3804,-2.8672,9.5694,-0.57194,-17.891,-11.087,-14.937,0.84253,-14.934,-6.1368,-7.7376
-12.04,-3.7824,-2.331,2.3895,-54.42,7.2362,14.339,-11.586,2.5379,4.8299,0.29294,0.81126,11.819,0.98647,-17.738,-7.3126,-12.419,2.4612,-13.91,-4.5729,-7.1185
-11.225,-4.0797,1.1533,3.6338,-51.993,7.9946,17.977,-10.789,4.8763,5.7582,5.3567,2.5991,13.22,3.4805,-17.392,-2.9503,-9.1751,4.0848,-13.463,-4.3466,-5.919
-10.474,-5.7082,4.6689,4.2617,-51.273,7.7771,19.406,-11.399,6.9916,5.6396,8.3877,2.3818,13.922,6.0361,-16.816,0.79358,-5.6079,5.8811,-13.28,-5.082,-4.4842
-9.7144,-8.2344,7.0285,4.2775,-52.099,6.9043,18.733,-12.424,8.1004,4.6633,8.7267,0.76299,14.181,8.1211,-16.079,3.0913,-2.1791,7.7681,-13.044,-6.1624,-3.2236
-9.0128,-11.044,7.5888,3.684,-53.802,5.5693,16.896,-12.867,7.9777,3.3535,6.5781,-1.3386,14.063,9.6528,-15.119,3.8081,0.58936,9.5971,-12.69,-7.1941,-2.2774
-8.5591,-13.599,6.5689,2.5226,-55.669,3.8499,14.956,-12.378,6.9814,2.2593,2.6935,-3.2106,13.483,10.668,-13.67,3.2861,2.2556,11.33,-12.426,-8.1361,-1.3673
-8.6279,-15.598,4.7384,1.0298,-57.364,1.8381,13.399,-11.479,5.766,1.6487,-2.017,-4.6452,12.472,11.033,-11.505,1.9544,2.6389,12.948,-12.486,-9.0291,-0.080681
-9.4288,-16.952,2.7718,-0.33621,-59.01,-0.26882,11.884,-11.26,4.9127,1.3766,-6.7228,-5.8858,11.26,10.494,-8.8455,0.11604,1.7882,14.149,-12.892,-9.7564,1.5556
-10.886,-17.612,0.8961,-1.1237,-60.884,-2.1758,9.6732,-12.654,4.6828,1.0247,-10.784,-7.3303,9.97,8.9524,-6.5292,-2.0447,-0.25404,14.226,-13.468,-10.164,2.7635
-12.562,-17.481,-0.85486,-1.2068,-62.988,-3.5634,6.4615,-15.689,4.9768,0.26502,-13.802,-9.2005,8.3188,6.675,-5.669,-4.3671,-3.5188,12.424,-14.025,-10.332,2.4223
-13.853,-16.52,-2.1187,-0.8738,-64.828,-4.1732,2.9621,-19.231,5.4753,-0.78206,-15.587,-11.357,5.8175,4.256,-6.9241,-6.5978,-7.7587,8.5809,-14.464,-10.556,-0.0037977
-14.294,-14.873,-2.0586,-0.54392,-65.586,-3.8672,0.7003,-21.554,5.8661,-1.5046,-16.01,-13.319,2.4289,2.3535,-9.9457,-8.2839,-12.034,3.4896,-14.714,-11.02,-3.8307
-13.702,-12.857,0.12841,-0.35626,-64.589,-2.6669,1.0521,-21.388,6.0109,-1.1935,-14.914,-14.446,-0.99286,1.3509,-13.5,-8.8093,-14.876,-1.3947,-14.666,-11.547,-7.4683
-12.151,-10.806,4.4491,-0.061405,-61.787,-0.80376,4.2367,-18.722,5.9253,0.39355,-12.278,-14.207,-3.0524,1.1405,-16.204,-7.6951,-15.098,-4.6639,-14.261,-11.749,-9.4572
-9.9697,-9.0298,9.8125,0.63538,-57.92,1.2515,9.0787,-14.764,5.6183,2.7828,-8.5343,-12.443,-2.7117,1.2038,-17.265,-5.001,-12.555,-5.5229,-13.591,-11.412,-9.3146
-7.7953,-7.8669,14.522,1.6456,-54.275,2.9227,13.743,-11.115,5.0133,5.0822,-4.6499,-9.4837,0.090206,1.0026,-16.677,-1.4258,-8.1186,-3.9037,-12.85,-10.676,-7.5283
-6.4057,-7.6129,17.208,2.5012,-52.113,3.8848,16.863,-8.8276,4.0794,6.5684,-1.693,-6.0062,4.6114,0.41431,-14.886,2.0895,-2.9772,-0.27334,-12.13,-9.8225,-4.9063
-6.2112,-8.2149,17.503,2.848,-52.066,4.3995,18.224,-8.0057,3.0013,7.0831,-0.18155,-2.6729,9.9658,-0.18618,-12.362,4.9319,2.0007,4.5939,-11.311,-8.9337,-1.9947
-6.7912,-9.0504,16.06,2.8965,-53.794,5.2015,18.611,-8.1196,2.0994,7.003,0.19469,0.16594,15.579,-0.3104,-9.4226,7.0152,6.3445,9.8067,-10.215,-7.7706,1.0141
-7.06,-9.2078,14.025,3.279,-56.1,6.8411,19.066,-8.608,1.5018,6.9163,0.2069,2.4929,21.124,0.15344,-6.3041,8.4623,9.713,14.563,-8.8886,-6.0308,4.0323
-6.1054,-8.2005,12.366,4.3924,-57.544,9.004,20.114,-9.2591,0.93349,7.2805,0.432,4.4196,26.2,0.8466,-3.2738,9.2019,11.756,18.325,-7.7183,-3.7434,6.8319
-4.0133,-6.498,11.422,5.8926,-57.311,10.524,21.419,-10.207,-0.06129,8.219,0.89909,5.9884,30.163,1.329,-0.68441,8.97,12.242,20.823,-7.2345,-1.4261,8.9653
-1.9047,-5.3124,10.869,6.8869,-55.775,10.213,22.059,-11.726,-1.6035,9.4977,1.2636,7.1235,32.253,1.5157,1.0596,7.7036,11.223,21.91,-7.7913,0.15847,9.8557
-1.1212,-5.7456,10.1,6.6591,-54.243,7.8308,21.22,-13.998,-3.1697,10.688,1.2306,7.7008,31.937,1.7022,1.6349,5.8685,9.0636,21.457,-9.3736,0.46354,9.0685
-2.2439,-7.9791,8.7947,5.241,-53.92,4.3799,18.877,-16.885,-3.8472,11.457,0.81599,7.6641,29.233,2.2019,1.0026,4.3549,6.3731,19.474,-11.614,-0.49192,6.7011
-4.7174,-11.139,7.2716,3.3495,-54.925,1.5108,15.929,-19.77,-2.9959,11.793,0.29597,7.1183,24.817,3.0295,-0.46938,4.0103,3.9065,16.359,-13.918,-2.0889,3.6028
-7.2923,-13.894,6.2865,1.8508,-56.231,0.55889,13.643,-21.711,-0.76899,11.933,-0.01725,6.3091,19.799,3.9418,-2.1413,5.1663,2.3735,12.965,-15.615,-3.3891,1.0863
-8.8679,-15.312,6.3884,1.2647,-56.598,1.8611,12.788,-22.009,1.9551,12.047,0.027188,5.4466,15.259,4.713,-3.4646,7.4712,2.1336,10.308,-16.154,-3.6134,0.17223
-9.0891,-15.363,7.4002,1.6139,-55.615,4.6674,13.143,-20.816,4.1784,12.022,0.3333,4.5243,11.879,5.2996,-4.2882,10.111,2.9682,9.0597,-15.343,-2.6069,0.91373
-8.3233,-14.757,8.53,2.5447,-53.886,7.5814,13.775,-19.174,5.4198,11.622,0.5737,3.3628,9.9042,5.7468,-4.848,12.234,4.1565,9.1629,-13.548,-1.0029,2.3747
-7.1867,-14.324,9.0261,3.5272,-52.353,9.2593,13.794,-18.313,5.8775,10.864,0.28359,1.8688,9.2892,5.988,-5.4888,13.242,4.8135,9.8365,-11.641,0.095443,3.2871
-6.1232,-14.435,8.74,4.0679,-51.555,9.0373,12.961,-18.756,6.0675,10.129,-0.96654,0.21121,9.7339,5.7763,-6.4091,12.741,4.2116,9.9619,-10.66,-0.24425,2.8372
-5.3515,-14.889,8.0625,3.9299,-51.54,7.2089,11.752,-20.017,6.3413,9.7879,-3.3296,-1.3024,10.56,4.8415,-7.613,10.377,1.9192,8.6402,-11.283,-2.2637,1.0159
-5.025,-15.241,7.3775,3.2616,-52.284,4.8334,11.004,-21.102,6.6987,9.7526,-6.4542,-2.4855,10.787,3.1626,-8.9808,5.9877,-2.1014,5.6523,-13.382,-5.456,-1.5538
-5.294,-15.181,6.6709,2.4828,-53.935,3.1695,11.478,-21.323,6.919,9.5068,-9.4408,-3.343,9.6395,1.1283,-10.296,0.13619,-7.2769,1.6148,-15.955,-8.9152,-4.0178
-6.2234,-14.68,5.6838,1.9474,-56.515,2.9956,13.515,-20.722,6.7566,8.6552,-11.133,-3.8886,7.1484,-0.59533,-11.252,-5.5465,-12.292,-2.266,-17.6,-11.76,-5.6507
-7.7171,-13.89,4.339,1.6689,-59.443,4.1923,16.784,-19.852,6.0661,7.3935,-10.674,-3.9588,4.2235,-1.4254,-11.558,-8.833,-15.475,-4.7732,-17.328,-13.368,-6.1179
-9.4778,-12.997,2.927,1.3994,-61.58,5.9002,20.256,-19.245,4.9353,6.3604,-8.0055,-3.2552,2.0417,-1.1646,-11.13,-8.1127,-15.725,-5.3006,-15.144,-13.404,-5.5974
-10.958,-12.13,1.9172,1.0013,-61.921,7.1892,22.645,-19.048,3.7961,6.0346,-4.0009,-1.5931,1.2825,-0.039571,-10.154,-3.5021,-13.331,-4.11,-11.999,-11.82,-4.6445
-11.463,-11.355,1.6825,0.68938,-60.36,7.6889,23.187,-19.085,3.2633,6.3415,-0.14906,0.83612,1.8635,1.4246,-8.9337,2.9872,-9.8949,-2.0335,-9.219,-8.9331,-3.8082
-10.593,-10.738,2.3699,0.82332,-57.815,7.6032,22.187,-19.173,3.6343,6.8468,2.0282,3.3845,3.2528,2.5088,-7.728,8.3748,-7.2938,0.12574,-7.9031,-5.5404,-3.2996
-8.735,-10.406,3.865,1.4464,-55.563,7.1804,20.801,-19.348,4.4835,7.2515,1.6433,5.1645,4.9036,2.4629,-6.7452,10.189,-6.5044,1.9979,-8.6026,-2.8266,-3.0218
-6.9736,-10.502,5.7788,2.1067,-54.353,6.3384,20.234,-19.746,4.8792,7.6511,-1.0217,5.5318,6.4429,0.91292,-6.2163,7.7015,-7.1793,3.5982,-11.194,-1.8945,-2.8885
-6.254,-11.007,7.5587,2.2121,-53.986,4.9269,21.028,-20.263,4.1364,8.3736,-4.4488,4.5645,7.6726,-1.6848,-6.2918,2.2763,-8.1645,5.0274,-14.849,-3.1124,-3.0267
-6.5572,-11.601,8.7821,1.5806,-53.661,3.2621,22.969,-20.4,2.3936,9.6296,-6.5524,3.1501,8.5966,-4.0989,-6.7894,-3.4089,-8.3957,6.2822,-18.24,-5.7861,-3.6301
-6.9699,-11.771,9.4186,0.63795,-52.743,2.1824,25.469,-19.532,0.4646,11.272,-5.8352,2.5047,9.4684,-5.0755,-7.1414,-6.8482,-7.4788,7.3049,-20.079,-8.5178,-4.6693
-6.6036,-11.117,9.7829,0.10048,-51.302,2.4635,27.966,-17.424,-0.82486,12.789,-2.25,3.4128,10.682,-4.1797,-6.752,-6.9738,-5.6806,8.1305,-19.736,-10.022,-5.8123
-5.4101,-9.6312,10.216,0.47233,-50.012,4.203,30.079,-14.502,-1.161,13.524,2.8742,5.74,12.491,-1.9338,-5.4739,-4.3958,-3.5265,8.9569,-17.501,-9.7702,-6.6172
-4.1172,-7.709,10.827,1.7649,-49.535,6.7792,31.591,-11.64,-0.76651,13.044,7.7032,8.5574,14.781,0.78441,-3.6967,-0.62726,-1.3965,10.076,-14.348,-8.0622,-6.7654
-3.4772,-5.9347,11.526,3.5641,-49.941,9.3257,32.407,-9.6769,-0.095567,11.457,10.828,10.724,17.079,3.3623,-1.9471,2.9432,0.59624,11.683,-11.463,-5.6788,-6.1593
-3.6397,-4.8178,12.208,5.3044,-50.657,11.226,32.482,-9.086,0.47891,9.4007,11.687,11.466,18.764,5.5149,-0.4563,5.5934,2.4248,13.639,-9.7891,-3.4793,-4.931
-4.1846,-4.6425,12.788,6.5453,-50.943,12.295,31.688,-9.9289,0.83897,7.6165,10.487,10.609,19.281,6.9737,0.8397,7.2171,3.9041,15.362,-9.6868,-2.0999,-3.4428
-4.6329,-5.4638,13.049,7.1091,-50.433,12.671,29.763,-11.925,1.1223,6.432,7.93,8.4481,18.305,7.3606,1.9543,8.0172,4.6948,16.076,-10.753,-1.7279,-2.199
-4.8575,-7.161,12.591,7.0448,-49.306,12.596,26.535,-14.457,1.5219,5.6099,4.9611,5.5375,15.897,6.4356,2.666,8.2391,4.6214,15.362,-11.987,-2.0251,-1.5692
-5.0265,-9.4357,11.135,6.5112,-47.998,12.24,22.379,-16.605,1.9903,4.7098,2.5777,2.613,12.645,4.4018,2.7717,8.044,4.0054,13.614,-12.325,-2.3265,-1.4664
-5.2225,-11.763,8.955,5.7106,-46.816,11.701,18.476,-17.441,2.147,3.5932,1.6999,0.60827,9.6058,1.9075,2.4822,7.5663,3.6096,11.916,-11.217,-2.0267,-1.3097
-5.1774,-13.483,6.8917,4.8984,-45.821,11.143,16.419,-16.548,1.5828,2.5762,3.0187,0.4853,7.9154,-0.2522,2.4536,7.1044,4.1412,11.34,-8.8295,-0.86058,-0.41187
-4.4054,-14.153,5.7647,4.3554,-45.023,10.867,17.231,-14.359,0.3354,2.1051,6.7103,2.7258,8.2042,-1.4728,3.341,7.2128,5.7139,12.223,-5.7741,1.0851,1.4847
-2.6116,-13.963,5.6789,4.2444,-44.606,11.097,20.481,-11.922,-0.95738,2.3042,12.086,6.7825,10.198,-1.5182,5.2721,8.458,7.7341,14.023,-2.6849,3.4979,3.9861
-0.032584,-13.734,5.9405,4.4527,-44.886,11.631,24.312,-10.189,-1.4592,2.8281,17.539,11.071,12.835,-0.5335,7.7212,10.955,9.2834,15.809,0.00021443,5.9201,6.3181
2.5353,-14.346,5.6956,4.6111,-46.006,11.772,26.495,-9.4447,-0.78324,3.1395,21.122,13.758,14.866,1.05,9.8643,14.115,9.6509,16.901,2.0012,7.7954,7.8225
4.0511,-16.009,4.6529,4.3372,-47.687,10.759,25.767,-9.4176,0.68481,2.9513,21.544,13.846,15.495,2.7066,11.071,16.909,8.6201,17.136,3.0947,8.6068,8.266
3.7645,-18.087,3.224,3.5225,-49.326,8.3832,22.463,-9.9109,2.0777,2.4485,18.929,11.704,14.591,4.055,11.142,18.436,6.3958,16.671,3.1314,8.102,7.7983
1.7224,-19.644,2.0835,2.4111,-50.37,5.2635,18.099,-11.17,2.6882,2.1112,14.723,8.6198,12.444,4.9943,10.208,18.381,3.3552,15.614,2.1513,6.4389,6.7189
-1.0902,-20.183,1.7044,1.4,-50.621,2.5174,14.39,-13.453,2.395,2.3198,10.819,5.8164,9.4515,5.611,8.511,17.048,-0.098351,13.886,0.43916,4.1113,5.2881
-3.1948,-19.89,2.2618,0.74321,-50.225,1.0596,12.449,-16.204,1.547,3.1113,8.5161,3.7494,6.11,5.9515,6.3354,15.058,-3.4615,11.433,-1.5775,1.7076,3.6858
-3.4874,-19.261,3.7588,0.41092,-49.416,1.0202,12.505,-17.869,0.5136,4.2691,7.9505,2.1336,3.1521,5.8978,4.1102,13.005,-6.0031,8.5826,-3.5163,-0.3131,2.0695
-1.9825,-18.649,6.0053,0.1792,-48.337,1.6426,13.965,-16.864,-0.6202,5.552,8.2237,0.46439,1.4353,5.261,2.4651,11.257,-6.8977,6.1492,-5.1554,-1.6873,0.62772
0.13399,-18.204,8.4175,-0.17586,-47.119,1.7304,15.616,-13.002,-1.9802,6.7445,8.0526,-1.4797,1.4736,3.9749,2.0208,9.9562,-5.7239,5.034,-6.4098,-2.2868,-0.44276
1.2747,-18.072,10,-0.72781,-46.07,0.41209,16.015,-8.0169,-3.6375,7.5071,6.5846,-3.4686,2.9997,2.1997,2.9798,9.0757,-2.9707,5.5774,-7.253,-2.0698,-1.0154
0.55668,-18.447,9.7857,-1.3408,-45.688,-2.2477,14.162,-4.5233,-5.4653,7.3328,3.9389,-4.977,4.9958,0.26598,4.8568,8.4552,0.0033066,7.2191,-7.716,-1.1361,-1.0737
-1.5681,-19.341,7.4989,-1.7081,-46.395,-5.2542,10.16,-4.1606,-7.2097,5.8242,1.1119,-5.5136,6.2046,-1.4958,6.6407,7.812,1.7055,8.797,-7.9798,0.17196,-0.67671
-3.674,-20.444,3.8603,-1.5089,-48.197,-7.3661,5.3079,-6.4393,-8.6227,3.0852,-0.73948,-4.9375,5.7456,-2.9254,7.3342,6.8338,1.4236,9.221,-8.4217,1.2823,0.056466
-4.4511,-21.319,0.2057,-0.63124,-50.566,-7.9365,1.3974,-9.199,-9.4943,-0.18149,-1.0831,-3.5568,3.4949,-4.0453,6.5051,5.4078,-0.38703,7.9902,-9.4444,1.6412,0.86838
-3.6306,-21.782,-2.2703,0.71061,-52.641,-7.2274,-0.32806,-10.227,-9.5849,-2.9954,-0.18426,-1.8963,0.14964,-4.8356,4.4993,3.8668,-2.4765,5.3232,-11.114,1.1075,1.3253
-1.99,-22.033,-3.0128,2.0998,-53.595,-6.0139,0.25839,-8.6906,-8.6112,-4.5684,1.4246,-0.30985,-3.0002,-4.9716,2.2272,2.9896,-3.5799,2.0413,-12.925,0.1619,1.0149
