col 1,col 2,col 3,col 4,col 5,col 6,col 7,col 8,col 9,col 10,col 11,col 12,col 13,col 14,col 15,col 16,col 17,col 18,col 19,col 20,col 21,col 22,col 23,col 24,col 25,col 26,col 27,col 28,col 29,col 30,col 31,col 32,col 33,col 34,col 35,col 36,col 37,col 38,col 39,col 40,col 41,col 42,col 43,col 44,col 45,col 46,col 47,col 48,col 49,col 50,col 51,col 52,col 53,col 54,col 55,col 56,col 57,col 58,col 59,col 60,col 61,col 62,col 63,col 64,col 65,col 66,col 67,col 68,col 69,col 70,col 71,col 72,col 73,col 74,col 75,col 76,col 77,col 78,col 79,col 80,col 81,col 82,col 83,col 84,col 85,col 86,col 87,col 88,col 89,col 90,col 91,col 92,col 93,col 94,col 95,col 96,col 97,col 98,col 99,col 100,col 101,col 102,col 103,col 104,col 105,col 106,col 107,col 108,col 109,col 110,col 111,col 112,col 113,col 114,col 115,col 116,col 117,col 118,col 119,col 120,col 121,col 122,col 123,col 124,col 125,col 126,col 127,col 128,col 129,col 130,col 131,col 132,col 133,col 134,col 135,col 136,col 137,col 138,col 139,col 140,col 141,col 142,col 143,col 144,col 145,col 146,col 147,col 148,col 149,col 150,col 151,col 152,col 153,col 154,col 155,col 156,col 157,col 158,col 159,col 160,col 161,col 162,col 163,col 164,col 165,col 166,col 167,col 168,col 169,col 170,col 171,col 172,col 173,col 174,col 175,col 176,col 177,col 178,col 179,col 180,col 181,col 182,col 183,col 184,col 185,col 186,col 187,col 188,col 189,col190
4.1784,3.3584,2.1049,4.2525,2.2799,4.0365,1.8114,8.0919,7.2915,4.309,7.2468,3.7231,8.4768,3.8081,-0.013939,-1.2248,-2.0734,0.22554,-1.6658,0.2715,-2.1525,6.4693,5.7993,5.0628,6.1189,4.8762,6.2181,5.5665,6.4693,5.7993,5.0628,6.1189,4.8762,6.2181,5.5665,-2.5571,-1.5961,-1.2999,-2.6861,-1.6883,-2.7957,-1.1073,296,296,296,296,296,296,296,608,608,616,608,616,608,616,368,368,336,368,336,368,448,-6.1877,-3.6455,-1.849,-5.1348,-2.8176,-7.1433,-2.7863,14.179,13.575,10.67,11.313,6.8926,13.872,10.471,-6.4007,-4.0914,-2.8597,-5.9126,-3.6598,-5.0576,-6.606,10.429,11.638,11.299,9.4007,7.4672,10.776,15.742,10.83,12.505,13.038,9.4007,9.2061,10.776,15.757,-9.4971,-6.41,-3.2857,-7.3691,-1.2471,-10.988,-4.6144,312,312,312,312,312,312,272,560,560,560,560,480,560,560,504,504,504,496,504,496,504,-3.9693,-3.6343,-2.3262,-2.5777,-1.9764,-3.5367,-1.1971,4.6415,4.9037,4.7553,4.2402,2.6983,5.4937,5.5861,0.77828,-0.91196,-0.95287,1.4173,-0.16619,0.028277,-2.1646,6.5211,6.5198,4.9564,7.4653,4.5779,4.5192,4.6394,9.1602,7.8896,8.1538,9.442,6.4853,10.054,10.857,-8.1932,-9.287,-8.9152,-7.8108,-8.4996,-7.2925,-8.0462,312,312,312,216,272,312,312,512,512,512,512,512,512,512,528,528,528,528,528,528,528,+
3.0944,3.3315,1.4234,4.1411,1.5737,2.8082,1.7032,9.8097,10.711,8.1519,9.7817,7.1983,9.033,7.5133,0.61797,0.92664,0.55464,1.0791,0.89037,-0.023026,0.5497,11.46,5.9774,4.5029,13.115,4.8226,10.397,4.4834,11.46,6.2679,4.7964,13.121,5.0489,10.397,4.59,-0.28295,-0.21521,-0.30978,0.040941,0.42603,0.0076379,-0.39795,296,296,296,272,296,296,296,680,680,552,680,680,672,552,496,504,504,504,504,472,504,-7.8745,-8.615,-3.6195,-8.4706,-3.1623,-8.2355,-3.1155,9.0244,8.2404,6.0254,8.7602,5.2966,8.3098,5.047,-4.4909,-7.236,-2.6947,-3.6346,-2.6047,-5.8066,-2.7972,4.0497,4.253,9.5586,3.5841,6.7572,2.3912,8.4823,4.0497,4.253,9.5586,3.5841,6.7572,2.3912,8.4823,-4.8934,-3.7191,0.54744,-4.1867,0.7462,-7.4957,1.4894,272,272,272,304,272,264,272,536,536,680,504,632,536,632,432,432,488,432,488,432,488,-5.6008,-5.5335,-2.8681,-7.5522,-2.2101,-5.0713,-3.0691,9.3382,8.1609,6.0983,9.8721,4.718,9.4168,4.121,-0.1562,-1.0214,2.5495,-0.31967,1.0882,0.084326,1.4315,3.5044,3.8568,10.888,2.5471,8.7099,4.662,9.2651,3.5044,3.8568,10.888,2.5471,8.7099,4.662,9.2651,-5.9861,-4.7552,-4.3247,-5.799,-4.7032,-6.2774,-2.5142,312,312,264,312,264,312,264,592,600,600,624,600,592,600,360,392,392,360,360,336,392,+
2.6987,3.2679,4.8079,3.0424,4.9209,-0.23277,3.1596,1.8979,1.8965,1.4802,2.479,1.9078,1.5276,0.027721,-3.4992,-1.9189,0.4162,-3.1741,1.1584,-3.6935,-0.31835,-0.53179,-0.77057,2.8402,0.11364,3.0003,0.45938,3.0752,0.79388,-0.77057,2.8402,1.864,3.0003,0.66388,3.0752,-2.2393,-2.2907,-2.963,-2.9896,-2.2466,-4.2899,-3.0884,296,312,208,288,208,288,208,472,592,536,464,664,592,624,544,376,456,552,448,504,456,-6.2119,-5.4015,-0.82833,-9.5298,-3.6958,-5.3481,-1.3029,11.789,9.8537,5.5135,9.3071,1.7212,14.446,5.3839,-5.7068,-6.2374,-2.5569,-8.1854,-6.8543,-0.12312,-0.33899,-3.2633,-3.2532,0.13557,-2.7185,-0.50179,0.065391,4.0644,-3.2633,-3.2532,0.13557,-1.6692,-0.085637,0.065391,4.0644,-14.108,-12.97,-6.1814,-12.446,-5.7837,-9.8902,-4.0096,272,264,296,288,296,264,256,600,600,624,592,632,608,680,432,432,432,528,536,448,328,-5.6001,-4.9226,-3.8913,-6.1875,-5.1866,-4.8985,-3.9336,9.8244,10.432,8.9361,7.6918,7.2786,9.1041,5.6147,-6.995,-6.3984,-4.9432,-4.5538,-6.5468,-7.7383,-4.1069,1.0698,3.855,3.8999,1.4534,3.5525,0.68484,2.2046,2.1911,3.855,3.8999,4.1738,3.5525,2.5729,2.2046,-9.9234,-7.6314,-9.1857,-7.5015,-7.1402,-6.6286,-6.8543,312,312,280,312,280,312,304,464,560,560,464,560,464,560,512,496,496,512,496,520,496,+
2.0542,1.6308,0.72222,1.8387,0.94755,2.4398,1.2527,10.633,11.477,6.6545,9.7639,4.8146,9.3728,4.0794,1.1355,2.0781,3.0634,0.83513,3.3878,-0.064186,2.4205,4.3954,1.7836,2.4279,4.5479,2.9434,6.5263,2.9116,4.3954,1.7836,2.4279,4.5479,2.9434,6.5263,2.9116,-4.4499,-2.9002,-2.314,-4.5069,-1.5932,-5.5506,-2.7658,312,312,312,312,312,312,312,664,664,672,656,672,664,672,488,480,488,488,464,480,344,-11.858,-10.79,-5.3214,-11.003,-5.1945,-8.2103,-2.8763,6.9966,5.3649,7.0404,7.0435,4.9585,6.539,3.6247,3.2219,-0.061069,2.5454,4.0798,1.856,2.7829,0.32217,10.534,4.7887,8.1981,8.1026,6.3697,11.984,9.4348,10.534,4.7887,8.1981,8.1026,6.3697,11.984,9.4348,-4.9917,-7.0476,-5.7295,-4.4779,-4.7356,-4.9425,-4.2635,208,208,208,208,208,208,208,648,584,624,664,656,640,584,360,328,352,360,360,360,360,-8.5121,-12.012,-5.6796,-8.7943,-4.2148,-7.8032,-6.0005,15.322,13.836,11.231,13.85,8.3579,10.688,6.2191,10.912,9.9768,9.5329,8.9404,7.2524,7.9936,4.7353,9.6008,8.7032,12.051,7.3809,8.5765,9.7591,11.469,9.6008,8.7032,12.051,7.3809,8.5765,9.7591,11.469,-5.1956,-3.176,-5.3559,-4.9522,-4.4334,-8.5262,-5.6306,312,312,208,312,224,216,208,552,552,552,552,592,544,552,328,328,360,328,352,328,360,+
2.1303,1.5401,0.51718,1.7817,0.79675,2.9534,0.80871,10.393,12.484,8.1583,10.512,9.2015,9.4453,4.7614,2.4588,-0.26903,-1.0715,3.3996,-0.48674,3.0732,-3.1805,8.228,3.8238,1.7934,8.5379,2.8892,9.3431,2.1564,11.908,6.255,2.4767,12.876,2.8892,11.691,2.5288,6.0216,1.2072,0.40913,6.463,0.33387,8.2757,0.50938,312,312,288,312,288,312,288,472,464,472,472,472,472,464,568,568,560,560,448,568,560,-2.8778,-3.2302,-2.4113,-3.053,-1.5445,-1.3495,-2.1956,14.165,16.373,10.889,13.306,9.9337,13.681,8.7277,0.90984,1.9376,4.8818,0.48542,0.21413,2.8543,5.3468,3.3574,6.9079,8.1217,4.7551,6.889,2.8543,5.8241,3.3574,6.9079,8.1217,4.7551,6.889,2.8543,5.8241,-6.0918,-4.8431,-1.5226,-6.1118,-3.1668,-3.3315,-0.35936,280,288,288,280,296,312,312,640,640,648,640,656,640,672,336,440,344,336,344,336,440,-1.3471,-5.7506,-5.9141,-1.0498,-4.0619,0.56217,-6.2449,13.66,14.374,8.8482,11.325,7.0427,15.303,7.4442,1.5076,0.6961,0.18575,0.22787,-2.2367,3.0445,-1.9849,4.5411,6.0403,4.7451,3.641,2.8593,6.0816,3.0491,4.5411,6.0403,4.7451,3.7688,4.3523,6.0816,3.969,-2.3071,-0.91739,-0.78891,-2.2216,-2.1783,0.75929,0.037487,312,288,288,312,288,312,312,568,568,656,568,664,568,656,488,488,448,504,520,480,520,+
6.3292,6.2324,4.7742,6.4356,4.4372,6.8635,4.2711,5.2138,8.6472,7.8628,4.6252,6.3155,3.639,7.1644,4.3461,4.8,5.3376,3.5508,3.929,3.0035,4.9081,11.365,6.2735,5.4126,14.187,5.285,9.9421,4.7581,11.365,6.2735,5.4126,14.187,5.285,9.9421,4.7581,3.5633,2.1771,-0.4149,3.1672,-0.15744,2.4826,-1.2761,216,312,208,208,208,224,312,672,624,632,680,624,672,640,488,488,336,496,336,488,336,-8.1099,-6.2726,-3.8776,-7.8383,-3.5935,-6.489,-4.1324,0.10111,0.67781,0.3569,0.16099,-0.73888,0.12074,0.96849,-8.8814,-7.0611,-2.7046,-6.5193,-2.7564,-6.1093,-2.2755,6.2728,6.74,9.3589,6.2207,8.2533,5.3871,9.0968,6.2728,6.74,9.3589,6.2207,8.2533,5.3871,9.0968,-6.8907,-8.7768,-6.0508,-5.3268,-3.7614,-4.8657,-6.0963,224,224,216,224,216,224,216,488,488,480,488,480,488,520,392,360,352,384,352,352,352,0.20621,-1.0515,-2.7339,0.18553,-2.5456,-0.66437,-3.3941,5.1827,9.1892,10.312,6.1919,7.5634,7.6759,9.0591,1.0316,2.6002,5.3012,3.4627,4.0053,2.5053,4.915,10.69,10.982,13.527,10.371,12.425,7.0691,11.972,10.797,10.982,13.527,14.792,12.425,9.0458,11.972,2.9285,-4.7934,-5.5325,5.3146,-4.1547,2.4255,-5.409,208,208,208,208,208,208,208,464,496,496,680,504,464,496,560,336,336,560,336,552,344,+
2.7171,3.2134,1.0055,3.1769,2.7799,1.9671,-0.63627,6.0463,5.3888,3.6852,6.3331,3.0312,2.8483,3.8859,0.0015172,-1.6775,-2.1539,0.70613,-2.2873,-2.0084,-1.418,2.487,1.4754,3.1271,3.6861,2.2626,0.24373,2.9916,2.487,1.9454,3.5187,3.6861,2.2626,0.24373,4.8291,-1.6598,-1.702,-0.20374,-0.44766,-0.10702,-5.1695,-1.2956,312,312,312,312,312,312,312,528,536,464,528,664,528,528,360,576,576,360,488,360,576,-6.781,-6.0846,-3.1198,-7.8903,-4.4239,-5.8281,-2.6153,6.0156,4.0367,6.1569,6.2116,4.3499,4.3007,4.5459,1.8021,-2.3244,0.61565,3.1946,1.3725,0.83525,-1.9316,15.679,8.1288,6.085,13.281,6.562,14.533,6.7059,15.679,8.1288,6.085,13.281,6.562,14.533,6.7059,1.3934,1.1385,1.3637,0.94786,1.5707,1.3158,0.33488,216,216,216,216,216,216,216,680,680,664,472,664,680,680,328,328,328,328,328,328,336,-3.3714,-4.926,-2.5924,-1.9342,-2.4876,-2.3185,-2.3422,11.296,9.7178,5.6289,11.91,7.241,10.943,2.7718,4.9793,1.1914,0.83852,4.9184,0.66584,3.6648,-0.92264,6.2879,7.6741,10.35,8.7654,9.1969,5.8103,7.6824,6.2879,7.6741,10.35,8.7654,9.1969,5.8103,7.6824,-3.4592,-1.2731,1.3656,-1.1713,-1.2623,-2.5497,-0.60822,256,248,288,280,248,256,288,600,600,600,600,680,600,592,472,472,472,472,472,472,472,+
3.4466,2.317,-1.3104,4.4154,-0.12091,2.648,-2.4085,2.1611,3.6202,3.9092,2.1137,4.0212,2.3899,3.216,-3.7118,-3.3978,-2.2733,-3.7221,-2.0033,-4.4895,-2.4327,2.0611,1.283,1.2123,1.9298,0.64042,1.6995,1.1352,2.8498,1.283,1.8156,1.9298,0.97914,2.7947,1.9546,-1.0391,-1.6832,-1.5862,-0.98162,-1.2468,-1.5135,-1.5472,312,296,296,304,240,304,240,472,464,576,480,576,464,576,544,368,520,392,520,544,520,-8.364,-7.7327,-4.1732,-9.698,-3.6105,-7.0989,-3.488,7.261,7.2015,6.175,5.042,5.2063,8.5705,6.4164,0.76632,0.49316,1.8027,-1.3056,1.2557,0.28362,2.6877,5.1081,6.7187,7.6648,3.1915,8.0223,3.8348,9.0409,5.1081,6.7187,7.6648,3.1915,8.0223,3.8348,9.0409,-7.4845,-5.7491,-1.3795,-8.9572,-0.96931,-7.4151,-1.0549,312,232,232,232,232,312,224,528,536,680,536,568,528,680,384,384,344,384,344,392,384,-7.9249,-7.8056,-5.2541,-7.9489,-5.026,-7.5176,-3.0592,12.433,12.003,6.7809,9.8678,4.8228,13.595,9.0923,-10.683,-7.2452,-0.67651,-8.7978,-0.96995,-10.231,1.0523,6.6903,7.8249,6.0041,6.1336,4.1847,4.0958,7.6497,6.6903,7.8249,6.0041,6.1336,4.1847,4.0958,7.6497,-2.9755,-1.4746,-4.4551,-2.5778,-5.3145,-2.1243,-4.1412,248,248,240,256,240,248,240,544,536,632,536,632,536,632,432,328,424,432,328,424,416,+
1.2341,0.38825,0.15568,0.31329,-0.65399,1.793,0.24473,2.5727,5.1434,2.407,2.2692,0.62774,3.6213,2.0258,-0.52898,-0.31782,-1.7114,-1.2736,-4.158,0.27407,-0.063223,3.6922,4.6496,5.2549,2.1,2.807,3.3161,6.1471,3.6922,4.6496,5.2549,2.1,2.807,3.391,6.1471,-4.4491,-4.7373,-4.1834,-5.8665,-5.1498,-3.3825,-2.0857,208,216,216,216,224,216,232,624,632,640,632,640,632,608,328,392,384,328,376,568,376,-11.426,-10.31,-8.1284,-10.414,-7.0658,-10.45,-7.8275,-0.077596,0.54781,3.8514,-1.1825,1.0108,0.17386,2.502,-6.669,-6.0006,-2.8429,-5.6047,-1.6559,-3.3132,-2.011,7.9201,8.2298,12.559,8.4989,11.151,11.199,11.763,7.9201,8.2298,12.559,8.4989,11.151,11.199,11.763,-11.83,-10.59,-7.8629,-8.1637,-4.3823,-10.993,-5.455,256,256,256,256,256,208,264,544,552,656,552,656,536,640,344,352,344,344,352,344,344,-3.7549,-5.5193,-4.0629,-4.6676,-2.5502,-5.2499,-1.7976,-2.1341,0.025715,-1.2083,-3.0724,-0.27968,-1.5447,2.6341,-6.4745,-4.1942,-4.6725,-7.3763,-2.7437,-5.4141,-0.35929,5.9296,7.8632,11.192,5.82,8.9194,3.6243,10.826,5.9296,7.8632,11.192,5.82,8.9194,3.6243,10.826,-6.73,-7.7679,-5.0193,-7.2594,-4.5361,-9.2252,-0.83019,208,208,208,208,208,208,208,576,576,584,672,608,584,608,416,416,368,416,368,416,384,+
3.5576,2.8055,1.1836,2.5258,0.46814,3.87,1.6918,6.1873,5.7229,3.4798,5.79,3.1938,6.8067,3.0243,1.5034,1.4109,1.2662,1.2434,1.2783,1.14,1.3509,11.575,7.237,4.5098,11.132,4.0615,11.954,3.5143,11.575,7.237,4.5098,11.132,4.0615,11.954,3.715,-1.2473,-0.13413,0.63904,-1.3775,-0.20183,-0.93929,0.27068,280,312,312,280,312,280,208,656,656,656,656,544,648,656,488,488,496,488,496,488,576,-4.3165,-4.9021,-3.844,-1.3734,-3.5658,-4.433,-4.8525,10.273,9.3981,8.4546,8.4036,6.226,11.492,7.9812,-5.7061,-4.4537,0.26295,-4.0264,0.63775,-5.4412,0.44349,2.7828,3.3515,4.2808,2.9292,3.9793,2.8669,4.3176,2.7828,3.3515,4.2808,2.9292,3.9793,2.8669,4.3176,-6.1545,-6.6162,-3.413,-5.3392,-2.8004,-6.2487,-3.1953,288,288,288,288,264,288,280,608,600,576,608,576,552,576,368,368,400,400,400,360,368,-7.4906,-9.296,-6.6762,-5.9786,-5.4221,-7.0775,-5.8745,4.6133,6.29,5.04,5.7589,4.32,5.0655,5.6105,-2.8596,0.53507,-0.58332,-2.468,0.73832,-3.3322,0.22189,6.2814,4.5329,4.2895,6.641,3.9466,6.9115,4.483,6.2814,4.5329,4.2895,6.641,3.9466,6.9115,4.483,-2.7992,-3.3952,-1.1915,-2.4289,-0.90138,-2.2509,-0.61396,312,312,312,312,312,312,312,568,568,648,544,512,568,648,424,424,400,424,472,472,472,+
2.4562,3.2198,1.9386,1.8384,1.4887,2.3602,1.9064,4.2979,6.1679,3.3708,3.7621,3.1216,4.6198,3.6662,3.0679,4.8091,1.9636,1.9303,1.9015,3.5468,2.2239,3.845,4.0788,3.1954,3.869,2.5283,4.2906,3.7013,5.899,4.0788,3.1954,6.4745,2.9561,5.1947,3.7013,1.5219,0.75127,0.80209,1.1916,0.77175,2.3786,0.932,304,304,208,304,304,304,208,464,536,464,464,488,464,568,576,328,344,576,552,576,344,-8.0237,-6.0759,-1.4004,-6.5326,-1.0082,-8.1192,-1.4235,8.3638,6.8792,5.4701,8.0598,3.8415,7.7271,5.5368,0.95474,3.2018,2.6468,2.8756,1.1596,0.10587,1.99,0.038129,5.3941,6.3649,1.6135,4.4263,-1.6267,5.8115,1.4117,5.3941,6.3649,4.5511,4.4263,-1.6267,5.8115,-6.3129,0.60157,-0.9435,-3.4754,0.48237,-7.9288,-1.4697,264,232,232,312,232,312,248,472,480,680,464,680,472,680,568,328,328,568,328,328,328,-5.23,-3.8653,-2.3756,-5.8309,-2.0651,-4.5418,-2.2172,9.9886,9.6394,7.1511,8.6627,5.0676,8.6183,6.4906,5.9434,8.655,4.8019,3.7047,3.1838,4.5732,4.2801,3.3884,8.3194,7.7149,0.74693,5.3316,1.6422,6.8486,3.3884,8.3194,7.7149,0.74693,5.3316,1.6422,6.8486,-7.3062,-2.4065,-0.55435,-7.5134,-0.58395,-8.7525,-0.80321,312,224,272,312,272,312,216,504,504,640,464,664,504,632,328,328,328,328,328,328,328,+
1.7432,1.5757,0.82744,2.3648,0.83368,1.365,0.017744,9.5612,10.19,6.0846,8.7473,5.2679,8.4286,4.5486,-0.79269,-2.843,-1.7302,-0.8085,-1.3951,-0.71264,-1.452,-0.51993,-0.62822,0.48766,0.19369,0.17127,-0.32923,1.5062,-0.19574,-0.39131,0.48766,0.19369,0.17127,-0.2965,1.5062,-2.7519,-3.8779,-3.1096,-2.5448,-3.2998,-2.558,-1.9445,304,312,296,304,296,312,296,664,472,472,520,472,464,656,568,568,400,328,400,568,400,-7.2361,-5.6672,-2.7085,-9.0758,-0.99733,-7.6031,-1.7953,10.303,9.2765,5.3629,8.0239,4.9181,8.3493,3.6335,0.65662,-2.5661,-1.1685,2.7739,1.0129,-2.6211,-3.9606,3.0242,0.74197,5.3747,4.1704,6.2723,0.87037,4.6656,3.0242,0.74197,5.3747,4.1704,6.2723,0.87037,4.6656,-6.512,-4.0049,-2.1442,-4.0091,-0.71519,-9.3993,-1.4308,312,296,296,288,280,312,296,608,496,608,608,680,496,608,376,440,440,376,472,376,472,-4.5683,-3.7796,-2.82,-3.2118,-2.2991,-4.1521,-3.1946,2.9732,4.7422,4.0048,3.331,4.3777,2.2566,3.6395,-3.1673,-1.0191,0.18549,-1.316,-1.0692,-4.5127,0.53228,2.1409,4.8162,6.2798,2.2444,3.7859,2.2011,7.2184,2.1409,4.8162,6.2798,2.2444,3.7859,2.2011,7.2184,-7.3288,-4.1772,-1.7242,-7.4103,-3.2701,-6.9541,-2.5102,312,312,256,256,312,256,256,464,608,608,656,608,656,608,336,336,448,376,336,336,448,+
1.9024,3.5623,2.8284,2.9118,3.0388,1.2402,1.8306,7.5112,7.3594,3.3983,6.4516,3.3563,4.4089,1.3944,4.8071,4.2375,1.5181,3.8828,1.4377,2.3683,0.31144,6.2778,5.6981,4.3509,6.0923,2.9686,3.366,2.6362,6.2778,5.6981,4.3509,6.0923,2.9686,3.366,2.6362,1.3459,1.6069,-0.38214,2.1581,-0.038054,-1.342,-0.23841,280,288,208,280,312,280,208,680,616,656,680,672,680,656,448,440,368,440,376,360,368,-4.0282,-3.3837,-2.5077,-3.4026,-2.9449,-3.716,-2.1702,9.6426,6.7353,3.9901,9.5089,2.8447,9.4511,1.9585,4.2327,3.1286,2.4094,6.5703,1.6802,4.9976,1.5241,11.592,3.9974,6.8556,9.2388,5.8453,9.7431,3.9224,11.592,6.4542,7.0601,9.2388,7.0865,9.7431,3.9224,4.7474,1.2669,4.0339,2.5914,4.0858,3.8696,1.0349,280,312,208,288,208,272,224,680,472,664,680,664,672,528,432,576,576,432,576,432,360,-0.27914,0.49967,1.1282,-1.7185,1.0219,-0.94453,-0.87746,9.5549,10.462,4.1998,4.93,4.2025,6.9623,2.9224,5.1308,5.7659,1.2223,2.9681,2.5924,3.3606,-0.82791,8.5145,6.6577,3.2486,7.2386,3.281,8.0175,1.9811,8.5145,6.6577,3.2486,7.2386,3.281,8.0175,2.6301,0.26086,-0.39703,0.49408,1.9723,0.59088,-2.297,0.57906,264,240,240,256,232,272,232,576,584,576,576,576,576,496,328,328,480,328,480,328,536,+
4.3642,6.145,5.2041,3.9979,5.3162,3.4481,4.2276,2.0811,4.3956,3.3192,1.785,2.2971,1.9352,1.9429,-0.37007,1.148,1.6122,-0.58135,0.25553,-1.1247,0.59165,2.9901,0.34834,1.0165,2.3823,0.8773,2.5652,0.42356,2.9901,0.70737,2.0577,2.3823,2.6121,2.5652,0.66998,-2.5912,-2.5337,-1.5179,-1.0807,-0.26344,-2.0679,-1.2574,208,208,208,208,208,208,312,616,512,512,512,600,616,512,352,544,576,352,576,344,544,-9.072,-9.643,-5.0762,-9.1515,-5.6576,-8.5023,-3.7651,-1.1688,0.3336,2.4802,-1.7156,1.6177,-1.1613,3.3715,-1.7274,-0.23587,0.99446,-2.5698,0.81461,-1.8293,1.2323,4.8945,0.89211,2.6408,3.3476,1.9864,4.5115,4.6783,4.8945,0.89211,2.6408,3.3476,1.9864,4.5115,4.6783,-1.8442,-8.1719,-6.1969,-1.8908,-4.9056,-1.4642,-2.9073,208,224,312,224,224,208,312,488,480,488,592,488,592,496,352,336,328,360,352,344,328,-7.7409,-5.4268,-4.3142,-6.2078,-4.3636,-5.5715,-4.6301,0.96937,7.1155,6.0548,1.439,2.5607,2.7399,3.0166,-0.42358,4.844,3.0724,0.46217,1.0695,0.017562,0.80873,7.9861,5.3526,6.1762,7.213,5.676,7.9764,4.0454,7.9861,5.3526,6.1762,7.213,5.676,7.9764,4.0454,-2.7644,-4.6292,-0.25676,-5.8725,0.85564,-1.5892,-0.90788,208,208,208,224,208,208,208,528,528,528,528,568,576,464,400,400,400,400,400,400,440,+
2.1418,2.5984,0.8859,2.8586,1.5552,3.6328,0.45651,-2.0866,0.31204,0.027492,-1.4628,0.98564,-2.9309,-0.51124,-4.5949,-1.1779,-0.48005,-3.5011,0.10275,-5.8636,-1.1183,15.953,6.3911,3.861,15.965,3.5266,15.38,3.1035,15.953,6.3911,3.861,15.965,3.5266,15.38,3.208,4.8917,1.2896,-1.2063,4.7615,0.12397,2.776,-0.9894,208,208,208,208,256,208,224,680,680,680,680,680,680,680,488,464,432,464,432,488,520,-9.57,-12.88,-6.0577,-8.2935,-4.8202,-8.1717,-5.7765,-1.7945,-0.18177,4.6843,-0.78091,4.3814,-1.7494,3.3277,-2.5027,-4.4065,-0.4944,-1.8663,0.10792,-2.7326,-0.94331,3.7395,0.23681,4.1197,2.9523,3.3763,5.4955,3.9969,4.8468,0.23681,4.1197,3.5485,3.3763,6.9362,3.9969,0.94571,-2.8442,-1.3973,-1.0681,-1.525,3.4537,0.13965,272,312,280,240,280,216,280,464,480,680,464,680,680,680,568,392,400,568,392,568,400,-16.636,-15.543,-11.299,-16.593,-8.625,-17.538,-10.274,-2.9974,1.7813,3.276,-3.6926,4.2409,-4.6577,2.1705,-5.4894,-4.6244,-4.0264,-6.13,-2.5314,-6.8672,-4.5721,4.409,4.511,4.5641,3.1244,5.1327,1.649,3.6171,6.9703,6.3985,4.8564,4.2489,5.1327,4.5075,4.8755,1.9567,2.9158,1.8988,1.1922,1.2239,0.42034,2.1408,312,312,296,312,296,280,304,464,464,664,464,656,464,664,512,512,520,544,480,512,520,+
2.2392,2.6274,0.88519,2.2164,0.75543,2.5452,1.2367,5.2516,4.5951,1.1438,5.436,1.1493,4.6122,1.0568,-3.3386,-2.4247,-1.8617,-2.5154,-0.79271,-2.5171,-1.5925,0.84862,-0.16581,-0.58931,1.0809,-0.28922,1.6118,0.08925,1.7871,0.5175,-0.034449,1.6683,0.31188,1.7043,0.08925,-0.92216,-1.1214,-1.0808,-0.7823,-0.71565,-0.84396,-1.0924,280,280,312,280,312,280,280,648,496,488,640,488,648,504,520,520,544,520,512,528,464,-3.0142,-4.2919,-2.0505,-1.9563,-2.5205,-3.4766,-1.5329,8.4931,6.2321,4.1856,8.207,3.0991,8.2126,2.6286,-10.412,-13.947,-5.1054,-7.8995,-5.2609,-6.5807,-4.0883,1.8871,1.9411,4.5092,2.4303,5.0781,3.0092,4.1329,2.3926,2.8381,5.4864,3.654,5.8796,3.0092,5.2673,-2.7275,-2.0139,-1.1905,-2.3601,-0.85897,-3.1436,-0.27826,312,312,312,312,312,304,312,608,536,616,616,624,624,616,504,504,504,504,504,424,504,-8.4988,-8.2369,-5.7615,-8.296,-6.6139,-8.3488,-6.1915,2.7064,3.0684,1.4287,3.8879,2.603,2.6175,1.5534,-4.1447,-2.9966,-1.9314,-4.0189,-2.2675,-3.093,-1.7835,-3.5282,-3.3356,-0.035568,-2.9092,-0.42563,-3.3704,0.96775,0.44837,-0.0064506,0.87379,0.39688,0.23712,-1.8985,1.7076,-7.5818,-8.5606,-1.8235,-7.9955,-2.6836,-5.8133,-1.4983,280,280,248,248,248,272,248,480,464,464,464,464,488,464,560,560,504,560,560,560,504,+
